,time,time_dt,year,month,day,weekday,hour
357,2017-01-16 11:00:00,2017-01-16 11:00:00,2017,1,16,0,11
358,2017-01-16 12:00:00,2017-01-16 12:00:00,2017,1,16,0,12
359,2017-01-16 13:00:00,2017-01-16 13:00:00,2017,1,16,0,13
360,2017-01-16 14:00:00,2017-01-16 14:00:00,2017,1,16,0,14
361,2017-01-16 15:00:00,2017-01-16 15:00:00,2017,1,16,0,15
362,2017-01-16 16:00:00,2017-01-16 16:00:00,2017,1,16,0,16
363,2017-01-16 17:00:00,2017-01-16 17:00:00,2017,1,16,0,17
364,2017-01-16 18:00:00,2017-01-16 18:00:00,2017,1,16,0,18
365,2017-01-16 19:00:00,2017-01-16 19:00:00,2017,1,16,0,19
366,2017-01-16 20:00:00,2017-01-16 20:00:00,2017,1,16,0,20
367,2017-01-16 21:00:00,2017-01-16 21:00:00,2017,1,16,0,21
368,2017-01-16 22:00:00,2017-01-16 22:00:00,2017,1,16,0,22
369,2017-01-16 23:00:00,2017-01-16 23:00:00,2017,1,16,0,23
370,2017-01-17 00:00:00,2017-01-17 00:00:00,2017,1,17,1,0
371,2017-01-17 01:00:00,2017-01-17 01:00:00,2017,1,17,1,1
372,2017-01-17 02:00:00,2017-01-17 02:00:00,2017,1,17,1,2
373,2017-01-17 03:00:00,2017-01-17 03:00:00,2017,1,17,1,3
374,2017-01-17 04:00:00,2017-01-17 04:00:00,2017,1,17,1,4
375,2017-01-17 05:00:00,2017-01-17 05:00:00,2017,1,17,1,5
376,2017-01-17 06:00:00,2017-01-17 06:00:00,2017,1,17,1,6
377,2017-01-17 07:00:00,2017-01-17 07:00:00,2017,1,17,1,7
378,2017-01-17 08:00:00,2017-01-17 08:00:00,2017,1,17,1,8
379,2017-01-17 09:00:00,2017-01-17 09:00:00,2017,1,17,1,9
380,2017-01-17 10:00:00,2017-01-17 10:00:00,2017,1,17,1,10
381,2017-01-17 11:00:00,2017-01-17 11:00:00,2017,1,17,1,11
382,2017-01-17 12:00:00,2017-01-17 12:00:00,2017,1,17,1,12
383,2017-01-17 13:00:00,2017-01-17 13:00:00,2017,1,17,1,13
384,2017-01-17 14:00:00,2017-01-17 14:00:00,2017,1,17,1,14
385,2017-01-17 15:00:00,2017-01-17 15:00:00,2017,1,17,1,15
386,2017-01-17 16:00:00,2017-01-17 16:00:00,2017,1,17,1,16
387,2017-01-17 17:00:00,2017-01-17 17:00:00,2017,1,17,1,17
388,2017-01-17 18:00:00,2017-01-17 18:00:00,2017,1,17,1,18
389,2017-01-17 19:00:00,2017-01-17 19:00:00,2017,1,17,1,19
390,2017-01-17 20:00:00,2017-01-17 20:00:00,2017,1,17,1,20
391,2017-01-17 21:00:00,2017-01-17 21:00:00,2017,1,17,1,21
392,2017-01-17 22:00:00,2017-01-17 22:00:00,2017,1,17,1,22
393,2017-01-17 23:00:00,2017-01-17 23:00:00,2017,1,17,1,23
394,2017-01-18 00:00:00,2017-01-18 00:00:00,2017,1,18,2,0
395,2017-01-18 01:00:00,2017-01-18 01:00:00,2017,1,18,2,1
396,2017-01-18 02:00:00,2017-01-18 02:00:00,2017,1,18,2,2
397,2017-01-18 03:00:00,2017-01-18 03:00:00,2017,1,18,2,3
398,2017-01-18 04:00:00,2017-01-18 04:00:00,2017,1,18,2,4
399,2017-01-18 05:00:00,2017-01-18 05:00:00,2017,1,18,2,5
400,2017-01-18 06:00:00,2017-01-18 06:00:00,2017,1,18,2,6
401,2017-01-18 07:00:00,2017-01-18 07:00:00,2017,1,18,2,7
402,2017-01-18 08:00:00,2017-01-18 08:00:00,2017,1,18,2,8
403,2017-01-18 09:00:00,2017-01-18 09:00:00,2017,1,18,2,9
404,2017-01-18 10:00:00,2017-01-18 10:00:00,2017,1,18,2,10
405,2017-01-18 11:00:00,2017-01-18 11:00:00,2017,1,18,2,11
406,2017-01-18 12:00:00,2017-01-18 12:00:00,2017,1,18,2,12
407,2017-01-18 13:00:00,2017-01-18 13:00:00,2017,1,18,2,13
408,2017-01-18 14:00:00,2017-01-18 14:00:00,2017,1,18,2,14
409,2017-01-18 15:00:00,2017-01-18 15:00:00,2017,1,18,2,15
410,2017-01-18 16:00:00,2017-01-18 16:00:00,2017,1,18,2,16
411,2017-01-18 17:00:00,2017-01-18 17:00:00,2017,1,18,2,17
412,2017-01-18 18:00:00,2017-01-18 18:00:00,2017,1,18,2,18
413,2017-01-18 19:00:00,2017-01-18 19:00:00,2017,1,18,2,19
414,2017-01-18 20:00:00,2017-01-18 20:00:00,2017,1,18,2,20
415,2017-01-18 21:00:00,2017-01-18 21:00:00,2017,1,18,2,21
416,2017-01-18 22:00:00,2017-01-18 22:00:00,2017,1,18,2,22
417,2017-01-18 23:00:00,2017-01-18 23:00:00,2017,1,18,2,23
418,2017-01-19 00:00:00,2017-01-19 00:00:00,2017,1,19,3,0
419,2017-01-19 01:00:00,2017-01-19 01:00:00,2017,1,19,3,1
420,2017-01-19 02:00:00,2017-01-19 02:00:00,2017,1,19,3,2
421,2017-01-19 03:00:00,2017-01-19 03:00:00,2017,1,19,3,3
422,2017-01-19 04:00:00,2017-01-19 04:00:00,2017,1,19,3,4
423,2017-01-19 05:00:00,2017-01-19 05:00:00,2017,1,19,3,5
424,2017-01-19 06:00:00,2017-01-19 06:00:00,2017,1,19,3,6
425,2017-01-19 07:00:00,2017-01-19 07:00:00,2017,1,19,3,7
426,2017-01-19 08:00:00,2017-01-19 08:00:00,2017,1,19,3,8
427,2017-01-19 09:00:00,2017-01-19 09:00:00,2017,1,19,3,9
428,2017-01-19 10:00:00,2017-01-19 10:00:00,2017,1,19,3,10
429,2017-01-19 11:00:00,2017-01-19 11:00:00,2017,1,19,3,11
430,2017-01-19 12:00:00,2017-01-19 12:00:00,2017,1,19,3,12
431,2017-01-19 13:00:00,2017-01-19 13:00:00,2017,1,19,3,13
432,2017-01-19 14:00:00,2017-01-19 14:00:00,2017,1,19,3,14
433,2017-01-19 15:00:00,2017-01-19 15:00:00,2017,1,19,3,15
434,2017-01-19 16:00:00,2017-01-19 16:00:00,2017,1,19,3,16
435,2017-01-19 17:00:00,2017-01-19 17:00:00,2017,1,19,3,17
436,2017-01-19 18:00:00,2017-01-19 18:00:00,2017,1,19,3,18
437,2017-01-19 19:00:00,2017-01-19 19:00:00,2017,1,19,3,19
438,2017-01-19 20:00:00,2017-01-19 20:00:00,2017,1,19,3,20
439,2017-01-19 21:00:00,2017-01-19 21:00:00,2017,1,19,3,21
440,2017-01-19 22:00:00,2017-01-19 22:00:00,2017,1,19,3,22
441,2017-01-19 23:00:00,2017-01-19 23:00:00,2017,1,19,3,23
442,2017-01-20 00:00:00,2017-01-20 00:00:00,2017,1,20,4,0
443,2017-01-20 01:00:00,2017-01-20 01:00:00,2017,1,20,4,1
444,2017-01-20 02:00:00,2017-01-20 02:00:00,2017,1,20,4,2
445,2017-01-20 03:00:00,2017-01-20 03:00:00,2017,1,20,4,3
446,2017-01-20 04:00:00,2017-01-20 04:00:00,2017,1,20,4,4
447,2017-01-20 05:00:00,2017-01-20 05:00:00,2017,1,20,4,5
448,2017-01-20 06:00:00,2017-01-20 06:00:00,2017,1,20,4,6
449,2017-01-20 07:00:00,2017-01-20 07:00:00,2017,1,20,4,7
450,2017-01-20 08:00:00,2017-01-20 08:00:00,2017,1,20,4,8
451,2017-01-20 09:00:00,2017-01-20 09:00:00,2017,1,20,4,9
452,2017-01-20 10:00:00,2017-01-20 10:00:00,2017,1,20,4,10
453,2017-01-20 11:00:00,2017-01-20 11:00:00,2017,1,20,4,11
454,2017-01-20 12:00:00,2017-01-20 12:00:00,2017,1,20,4,12
455,2017-01-20 13:00:00,2017-01-20 13:00:00,2017,1,20,4,13
456,2017-01-20 14:00:00,2017-01-20 14:00:00,2017,1,20,4,14
457,2017-01-20 15:00:00,2017-01-20 15:00:00,2017,1,20,4,15
458,2017-01-20 16:00:00,2017-01-20 16:00:00,2017,1,20,4,16
459,2017-01-20 17:00:00,2017-01-20 17:00:00,2017,1,20,4,17
460,2017-01-20 18:00:00,2017-01-20 18:00:00,2017,1,20,4,18
461,2017-01-20 19:00:00,2017-01-20 19:00:00,2017,1,20,4,19
462,2017-01-20 20:00:00,2017-01-20 20:00:00,2017,1,20,4,20
463,2017-01-20 21:00:00,2017-01-20 21:00:00,2017,1,20,4,21
464,2017-01-20 22:00:00,2017-01-20 22:00:00,2017,1,20,4,22
465,2017-01-20 23:00:00,2017-01-20 23:00:00,2017,1,20,4,23
466,2017-01-21 00:00:00,2017-01-21 00:00:00,2017,1,21,5,0
467,2017-01-21 01:00:00,2017-01-21 01:00:00,2017,1,21,5,1
468,2017-01-21 02:00:00,2017-01-21 02:00:00,2017,1,21,5,2
469,2017-01-21 03:00:00,2017-01-21 03:00:00,2017,1,21,5,3
470,2017-01-21 04:00:00,2017-01-21 04:00:00,2017,1,21,5,4
471,2017-01-21 05:00:00,2017-01-21 05:00:00,2017,1,21,5,5
472,2017-01-21 06:00:00,2017-01-21 06:00:00,2017,1,21,5,6
473,2017-01-21 07:00:00,2017-01-21 07:00:00,2017,1,21,5,7
474,2017-01-21 08:00:00,2017-01-21 08:00:00,2017,1,21,5,8
475,2017-01-21 09:00:00,2017-01-21 09:00:00,2017,1,21,5,9
476,2017-01-21 10:00:00,2017-01-21 10:00:00,2017,1,21,5,10
477,2017-01-21 11:00:00,2017-01-21 11:00:00,2017,1,21,5,11
478,2017-01-21 12:00:00,2017-01-21 12:00:00,2017,1,21,5,12
479,2017-01-21 13:00:00,2017-01-21 13:00:00,2017,1,21,5,13
480,2017-01-21 14:00:00,2017-01-21 14:00:00,2017,1,21,5,14
481,2017-01-21 15:00:00,2017-01-21 15:00:00,2017,1,21,5,15
482,2017-01-21 16:00:00,2017-01-21 16:00:00,2017,1,21,5,16
483,2017-01-21 17:00:00,2017-01-21 17:00:00,2017,1,21,5,17
484,2017-01-21 18:00:00,2017-01-21 18:00:00,2017,1,21,5,18
485,2017-01-21 19:00:00,2017-01-21 19:00:00,2017,1,21,5,19
486,2017-01-21 20:00:00,2017-01-21 20:00:00,2017,1,21,5,20
487,2017-01-21 21:00:00,2017-01-21 21:00:00,2017,1,21,5,21
488,2017-01-21 22:00:00,2017-01-21 22:00:00,2017,1,21,5,22
489,2017-01-21 23:00:00,2017-01-21 23:00:00,2017,1,21,5,23
490,2017-01-22 00:00:00,2017-01-22 00:00:00,2017,1,22,6,0
491,2017-01-22 01:00:00,2017-01-22 01:00:00,2017,1,22,6,1
492,2017-01-22 02:00:00,2017-01-22 02:00:00,2017,1,22,6,2
493,2017-01-22 03:00:00,2017-01-22 03:00:00,2017,1,22,6,3
494,2017-01-22 04:00:00,2017-01-22 04:00:00,2017,1,22,6,4
495,2017-01-22 05:00:00,2017-01-22 05:00:00,2017,1,22,6,5
496,2017-01-22 06:00:00,2017-01-22 06:00:00,2017,1,22,6,6
497,2017-01-22 07:00:00,2017-01-22 07:00:00,2017,1,22,6,7
498,2017-01-22 08:00:00,2017-01-22 08:00:00,2017,1,22,6,8
499,2017-01-22 09:00:00,2017-01-22 09:00:00,2017,1,22,6,9
500,2017-01-22 10:00:00,2017-01-22 10:00:00,2017,1,22,6,10
501,2017-01-22 11:00:00,2017-01-22 11:00:00,2017,1,22,6,11
502,2017-01-22 12:00:00,2017-01-22 12:00:00,2017,1,22,6,12
503,2017-01-22 13:00:00,2017-01-22 13:00:00,2017,1,22,6,13
504,2017-01-22 14:00:00,2017-01-22 14:00:00,2017,1,22,6,14
505,2017-01-22 15:00:00,2017-01-22 15:00:00,2017,1,22,6,15
506,2017-01-22 16:00:00,2017-01-22 16:00:00,2017,1,22,6,16
507,2017-01-22 17:00:00,2017-01-22 17:00:00,2017,1,22,6,17
508,2017-01-22 18:00:00,2017-01-22 18:00:00,2017,1,22,6,18
509,2017-01-22 19:00:00,2017-01-22 19:00:00,2017,1,22,6,19
510,2017-01-22 20:00:00,2017-01-22 20:00:00,2017,1,22,6,20
511,2017-01-22 21:00:00,2017-01-22 21:00:00,2017,1,22,6,21
512,2017-01-22 22:00:00,2017-01-22 22:00:00,2017,1,22,6,22
513,2017-01-22 23:00:00,2017-01-22 23:00:00,2017,1,22,6,23
514,2017-01-23 00:00:00,2017-01-23 00:00:00,2017,1,23,0,0
515,2017-01-23 01:00:00,2017-01-23 01:00:00,2017,1,23,0,1
516,2017-01-23 02:00:00,2017-01-23 02:00:00,2017,1,23,0,2
517,2017-01-23 03:00:00,2017-01-23 03:00:00,2017,1,23,0,3
518,2017-01-23 04:00:00,2017-01-23 04:00:00,2017,1,23,0,4
519,2017-01-23 05:00:00,2017-01-23 05:00:00,2017,1,23,0,5
520,2017-01-23 06:00:00,2017-01-23 06:00:00,2017,1,23,0,6
521,2017-01-23 07:00:00,2017-01-23 07:00:00,2017,1,23,0,7
522,2017-01-23 08:00:00,2017-01-23 08:00:00,2017,1,23,0,8
523,2017-01-23 09:00:00,2017-01-23 09:00:00,2017,1,23,0,9
524,2017-01-23 10:00:00,2017-01-23 10:00:00,2017,1,23,0,10
525,2017-01-23 11:00:00,2017-01-23 11:00:00,2017,1,23,0,11
526,2017-01-23 12:00:00,2017-01-23 12:00:00,2017,1,23,0,12
527,2017-01-23 13:00:00,2017-01-23 13:00:00,2017,1,23,0,13
528,2017-01-23 14:00:00,2017-01-23 14:00:00,2017,1,23,0,14
529,2017-01-23 15:00:00,2017-01-23 15:00:00,2017,1,23,0,15
530,2017-01-23 16:00:00,2017-01-23 16:00:00,2017,1,23,0,16
531,2017-01-23 17:00:00,2017-01-23 17:00:00,2017,1,23,0,17
532,2017-01-23 18:00:00,2017-01-23 18:00:00,2017,1,23,0,18
533,2017-01-23 19:00:00,2017-01-23 19:00:00,2017,1,23,0,19
534,2017-01-23 20:00:00,2017-01-23 20:00:00,2017,1,23,0,20
535,2017-01-23 21:00:00,2017-01-23 21:00:00,2017,1,23,0,21
536,2017-01-23 22:00:00,2017-01-23 22:00:00,2017,1,23,0,22
537,2017-01-23 23:00:00,2017-01-23 23:00:00,2017,1,23,0,23
538,2017-01-24 00:00:00,2017-01-24 00:00:00,2017,1,24,1,0
539,2017-01-24 01:00:00,2017-01-24 01:00:00,2017,1,24,1,1
540,2017-01-24 02:00:00,2017-01-24 02:00:00,2017,1,24,1,2
541,2017-01-24 03:00:00,2017-01-24 03:00:00,2017,1,24,1,3
542,2017-01-24 04:00:00,2017-01-24 04:00:00,2017,1,24,1,4
543,2017-01-24 05:00:00,2017-01-24 05:00:00,2017,1,24,1,5
544,2017-01-24 06:00:00,2017-01-24 06:00:00,2017,1,24,1,6
545,2017-01-24 07:00:00,2017-01-24 07:00:00,2017,1,24,1,7
546,2017-01-24 08:00:00,2017-01-24 08:00:00,2017,1,24,1,8
547,2017-01-24 09:00:00,2017-01-24 09:00:00,2017,1,24,1,9
548,2017-01-24 10:00:00,2017-01-24 10:00:00,2017,1,24,1,10
549,2017-01-24 11:00:00,2017-01-24 11:00:00,2017,1,24,1,11
550,2017-01-24 12:00:00,2017-01-24 12:00:00,2017,1,24,1,12
551,2017-01-24 13:00:00,2017-01-24 13:00:00,2017,1,24,1,13
552,2017-01-24 14:00:00,2017-01-24 14:00:00,2017,1,24,1,14
553,2017-01-24 15:00:00,2017-01-24 15:00:00,2017,1,24,1,15
554,2017-01-24 16:00:00,2017-01-24 16:00:00,2017,1,24,1,16
555,2017-01-24 17:00:00,2017-01-24 17:00:00,2017,1,24,1,17
556,2017-01-24 18:00:00,2017-01-24 18:00:00,2017,1,24,1,18
557,2017-01-24 19:00:00,2017-01-24 19:00:00,2017,1,24,1,19
558,2017-01-24 20:00:00,2017-01-24 20:00:00,2017,1,24,1,20
559,2017-01-24 21:00:00,2017-01-24 21:00:00,2017,1,24,1,21
560,2017-01-24 22:00:00,2017-01-24 22:00:00,2017,1,24,1,22
561,2017-01-24 23:00:00,2017-01-24 23:00:00,2017,1,24,1,23
562,2017-01-25 00:00:00,2017-01-25 00:00:00,2017,1,25,2,0
563,2017-01-25 01:00:00,2017-01-25 01:00:00,2017,1,25,2,1
564,2017-01-25 02:00:00,2017-01-25 02:00:00,2017,1,25,2,2
565,2017-01-25 03:00:00,2017-01-25 03:00:00,2017,1,25,2,3
566,2017-01-25 04:00:00,2017-01-25 04:00:00,2017,1,25,2,4
567,2017-01-25 05:00:00,2017-01-25 05:00:00,2017,1,25,2,5
568,2017-01-25 06:00:00,2017-01-25 06:00:00,2017,1,25,2,6
569,2017-01-25 07:00:00,2017-01-25 07:00:00,2017,1,25,2,7
570,2017-01-25 08:00:00,2017-01-25 08:00:00,2017,1,25,2,8
571,2017-01-25 09:00:00,2017-01-25 09:00:00,2017,1,25,2,9
572,2017-01-25 10:00:00,2017-01-25 10:00:00,2017,1,25,2,10
573,2017-01-25 11:00:00,2017-01-25 11:00:00,2017,1,25,2,11
574,2017-01-25 12:00:00,2017-01-25 12:00:00,2017,1,25,2,12
575,2017-01-25 13:00:00,2017-01-25 13:00:00,2017,1,25,2,13
576,2017-01-25 14:00:00,2017-01-25 14:00:00,2017,1,25,2,14
577,2017-01-25 15:00:00,2017-01-25 15:00:00,2017,1,25,2,15
578,2017-01-25 16:00:00,2017-01-25 16:00:00,2017,1,25,2,16
579,2017-01-25 17:00:00,2017-01-25 17:00:00,2017,1,25,2,17
580,2017-01-25 18:00:00,2017-01-25 18:00:00,2017,1,25,2,18
581,2017-01-25 19:00:00,2017-01-25 19:00:00,2017,1,25,2,19
582,2017-01-25 20:00:00,2017-01-25 20:00:00,2017,1,25,2,20
583,2017-01-25 21:00:00,2017-01-25 21:00:00,2017,1,25,2,21
584,2017-01-25 22:00:00,2017-01-25 22:00:00,2017,1,25,2,22
585,2017-01-25 23:00:00,2017-01-25 23:00:00,2017,1,25,2,23
586,2017-01-26 00:00:00,2017-01-26 00:00:00,2017,1,26,3,0
587,2017-01-26 01:00:00,2017-01-26 01:00:00,2017,1,26,3,1
588,2017-01-26 02:00:00,2017-01-26 02:00:00,2017,1,26,3,2
589,2017-01-26 03:00:00,2017-01-26 03:00:00,2017,1,26,3,3
590,2017-01-26 04:00:00,2017-01-26 04:00:00,2017,1,26,3,4
591,2017-01-26 05:00:00,2017-01-26 05:00:00,2017,1,26,3,5
592,2017-01-26 06:00:00,2017-01-26 06:00:00,2017,1,26,3,6
593,2017-01-26 07:00:00,2017-01-26 07:00:00,2017,1,26,3,7
594,2017-01-26 08:00:00,2017-01-26 08:00:00,2017,1,26,3,8
595,2017-01-26 09:00:00,2017-01-26 09:00:00,2017,1,26,3,9
596,2017-01-26 10:00:00,2017-01-26 10:00:00,2017,1,26,3,10
597,2017-01-26 11:00:00,2017-01-26 11:00:00,2017,1,26,3,11
598,2017-01-26 12:00:00,2017-01-26 12:00:00,2017,1,26,3,12
599,2017-01-26 13:00:00,2017-01-26 13:00:00,2017,1,26,3,13
600,2017-01-26 14:00:00,2017-01-26 14:00:00,2017,1,26,3,14
601,2017-01-26 15:00:00,2017-01-26 15:00:00,2017,1,26,3,15
602,2017-01-26 16:00:00,2017-01-26 16:00:00,2017,1,26,3,16
603,2017-01-26 17:00:00,2017-01-26 17:00:00,2017,1,26,3,17
604,2017-01-26 18:00:00,2017-01-26 18:00:00,2017,1,26,3,18
605,2017-01-26 19:00:00,2017-01-26 19:00:00,2017,1,26,3,19
606,2017-01-26 20:00:00,2017-01-26 20:00:00,2017,1,26,3,20
607,2017-01-26 21:00:00,2017-01-26 21:00:00,2017,1,26,3,21
608,2017-01-26 22:00:00,2017-01-26 22:00:00,2017,1,26,3,22
609,2017-01-26 23:00:00,2017-01-26 23:00:00,2017,1,26,3,23
610,2017-01-27 00:00:00,2017-01-27 00:00:00,2017,1,27,4,0
611,2017-01-27 01:00:00,2017-01-27 01:00:00,2017,1,27,4,1
612,2017-01-27 02:00:00,2017-01-27 02:00:00,2017,1,27,4,2
613,2017-01-27 03:00:00,2017-01-27 03:00:00,2017,1,27,4,3
614,2017-01-27 04:00:00,2017-01-27 04:00:00,2017,1,27,4,4
615,2017-01-27 05:00:00,2017-01-27 05:00:00,2017,1,27,4,5
616,2017-01-27 06:00:00,2017-01-27 06:00:00,2017,1,27,4,6
617,2017-01-27 07:00:00,2017-01-27 07:00:00,2017,1,27,4,7
618,2017-01-27 08:00:00,2017-01-27 08:00:00,2017,1,27,4,8
619,2017-01-27 09:00:00,2017-01-27 09:00:00,2017,1,27,4,9
620,2017-01-27 10:00:00,2017-01-27 10:00:00,2017,1,27,4,10
621,2017-01-27 11:00:00,2017-01-27 11:00:00,2017,1,27,4,11
622,2017-01-27 12:00:00,2017-01-27 12:00:00,2017,1,27,4,12
623,2017-01-27 13:00:00,2017-01-27 13:00:00,2017,1,27,4,13
624,2017-01-27 14:00:00,2017-01-27 14:00:00,2017,1,27,4,14
625,2017-01-27 15:00:00,2017-01-27 15:00:00,2017,1,27,4,15
626,2017-01-27 16:00:00,2017-01-27 16:00:00,2017,1,27,4,16
627,2017-01-27 17:00:00,2017-01-27 17:00:00,2017,1,27,4,17
628,2017-01-27 18:00:00,2017-01-27 18:00:00,2017,1,27,4,18
629,2017-01-27 19:00:00,2017-01-27 19:00:00,2017,1,27,4,19
630,2017-01-27 20:00:00,2017-01-27 20:00:00,2017,1,27,4,20
631,2017-01-27 21:00:00,2017-01-27 21:00:00,2017,1,27,4,21
632,2017-01-27 22:00:00,2017-01-27 22:00:00,2017,1,27,4,22
633,2017-01-27 23:00:00,2017-01-27 23:00:00,2017,1,27,4,23
634,2017-01-28 00:00:00,2017-01-28 00:00:00,2017,1,28,5,0
635,2017-01-28 01:00:00,2017-01-28 01:00:00,2017,1,28,5,1
636,2017-01-28 02:00:00,2017-01-28 02:00:00,2017,1,28,5,2
637,2017-01-28 03:00:00,2017-01-28 03:00:00,2017,1,28,5,3
638,2017-01-28 04:00:00,2017-01-28 04:00:00,2017,1,28,5,4
639,2017-01-28 05:00:00,2017-01-28 05:00:00,2017,1,28,5,5
640,2017-01-28 06:00:00,2017-01-28 06:00:00,2017,1,28,5,6
641,2017-01-28 07:00:00,2017-01-28 07:00:00,2017,1,28,5,7
642,2017-01-28 08:00:00,2017-01-28 08:00:00,2017,1,28,5,8
643,2017-01-28 09:00:00,2017-01-28 09:00:00,2017,1,28,5,9
644,2017-01-28 10:00:00,2017-01-28 10:00:00,2017,1,28,5,10
645,2017-01-28 11:00:00,2017-01-28 11:00:00,2017,1,28,5,11
646,2017-01-28 12:00:00,2017-01-28 12:00:00,2017,1,28,5,12
647,2017-01-28 13:00:00,2017-01-28 13:00:00,2017,1,28,5,13
648,2017-01-28 14:00:00,2017-01-28 14:00:00,2017,1,28,5,14
649,2017-01-28 15:00:00,2017-01-28 15:00:00,2017,1,28,5,15
650,2017-01-28 16:00:00,2017-01-28 16:00:00,2017,1,28,5,16
651,2017-01-28 17:00:00,2017-01-28 17:00:00,2017,1,28,5,17
652,2017-01-28 18:00:00,2017-01-28 18:00:00,2017,1,28,5,18
653,2017-01-28 19:00:00,2017-01-28 19:00:00,2017,1,28,5,19
654,2017-01-28 20:00:00,2017-01-28 20:00:00,2017,1,28,5,20
655,2017-01-28 21:00:00,2017-01-28 21:00:00,2017,1,28,5,21
656,2017-01-28 22:00:00,2017-01-28 22:00:00,2017,1,28,5,22
657,2017-01-28 23:00:00,2017-01-28 23:00:00,2017,1,28,5,23
658,2017-01-29 00:00:00,2017-01-29 00:00:00,2017,1,29,6,0
659,2017-01-29 01:00:00,2017-01-29 01:00:00,2017,1,29,6,1
660,2017-01-29 02:00:00,2017-01-29 02:00:00,2017,1,29,6,2
661,2017-01-29 03:00:00,2017-01-29 03:00:00,2017,1,29,6,3
662,2017-01-29 04:00:00,2017-01-29 04:00:00,2017,1,29,6,4
663,2017-01-29 05:00:00,2017-01-29 05:00:00,2017,1,29,6,5
664,2017-01-29 06:00:00,2017-01-29 06:00:00,2017,1,29,6,6
665,2017-01-29 07:00:00,2017-01-29 07:00:00,2017,1,29,6,7
666,2017-01-29 08:00:00,2017-01-29 08:00:00,2017,1,29,6,8
667,2017-01-29 09:00:00,2017-01-29 09:00:00,2017,1,29,6,9
668,2017-01-29 10:00:00,2017-01-29 10:00:00,2017,1,29,6,10
669,2017-01-29 11:00:00,2017-01-29 11:00:00,2017,1,29,6,11
670,2017-01-29 12:00:00,2017-01-29 12:00:00,2017,1,29,6,12
671,2017-01-29 13:00:00,2017-01-29 13:00:00,2017,1,29,6,13
672,2017-01-29 14:00:00,2017-01-29 14:00:00,2017,1,29,6,14
673,2017-01-29 15:00:00,2017-01-29 15:00:00,2017,1,29,6,15
674,2017-01-29 16:00:00,2017-01-29 16:00:00,2017,1,29,6,16
675,2017-01-29 17:00:00,2017-01-29 17:00:00,2017,1,29,6,17
676,2017-01-29 18:00:00,2017-01-29 18:00:00,2017,1,29,6,18
677,2017-01-29 19:00:00,2017-01-29 19:00:00,2017,1,29,6,19
678,2017-01-29 20:00:00,2017-01-29 20:00:00,2017,1,29,6,20
679,2017-01-29 21:00:00,2017-01-29 21:00:00,2017,1,29,6,21
680,2017-01-29 22:00:00,2017-01-29 22:00:00,2017,1,29,6,22
681,2017-01-29 23:00:00,2017-01-29 23:00:00,2017,1,29,6,23
682,2017-01-30 00:00:00,2017-01-30 00:00:00,2017,1,30,0,0
683,2017-01-30 01:00:00,2017-01-30 01:00:00,2017,1,30,0,1
684,2017-01-30 02:00:00,2017-01-30 02:00:00,2017,1,30,0,2
685,2017-01-30 03:00:00,2017-01-30 03:00:00,2017,1,30,0,3
686,2017-01-30 04:00:00,2017-01-30 04:00:00,2017,1,30,0,4
687,2017-01-30 05:00:00,2017-01-30 05:00:00,2017,1,30,0,5
688,2017-01-30 06:00:00,2017-01-30 06:00:00,2017,1,30,0,6
689,2017-01-30 07:00:00,2017-01-30 07:00:00,2017,1,30,0,7
690,2017-01-30 08:00:00,2017-01-30 08:00:00,2017,1,30,0,8
691,2017-01-30 09:00:00,2017-01-30 09:00:00,2017,1,30,0,9
692,2017-01-30 10:00:00,2017-01-30 10:00:00,2017,1,30,0,10
693,2017-01-30 11:00:00,2017-01-30 11:00:00,2017,1,30,0,11
694,2017-01-30 12:00:00,2017-01-30 12:00:00,2017,1,30,0,12
695,2017-01-30 13:00:00,2017-01-30 13:00:00,2017,1,30,0,13
696,2017-01-30 14:00:00,2017-01-30 14:00:00,2017,1,30,0,14
697,2017-01-30 15:00:00,2017-01-30 15:00:00,2017,1,30,0,15
698,2017-01-30 16:00:00,2017-01-30 16:00:00,2017,1,30,0,16
699,2017-01-30 17:00:00,2017-01-30 17:00:00,2017,1,30,0,17
700,2017-01-30 18:00:00,2017-01-30 18:00:00,2017,1,30,0,18
701,2017-01-30 19:00:00,2017-01-30 19:00:00,2017,1,30,0,19
702,2017-01-30 20:00:00,2017-01-30 20:00:00,2017,1,30,0,20
703,2017-01-30 21:00:00,2017-01-30 21:00:00,2017,1,30,0,21
704,2017-01-30 22:00:00,2017-01-30 22:00:00,2017,1,30,0,22
705,2017-01-30 23:00:00,2017-01-30 23:00:00,2017,1,30,0,23
706,2017-01-31 00:00:00,2017-01-31 00:00:00,2017,1,31,1,0
707,2017-01-31 01:00:00,2017-01-31 01:00:00,2017,1,31,1,1
708,2017-01-31 02:00:00,2017-01-31 02:00:00,2017,1,31,1,2
709,2017-01-31 03:00:00,2017-01-31 03:00:00,2017,1,31,1,3
710,2017-01-31 04:00:00,2017-01-31 04:00:00,2017,1,31,1,4
711,2017-01-31 05:00:00,2017-01-31 05:00:00,2017,1,31,1,5
712,2017-01-31 06:00:00,2017-01-31 06:00:00,2017,1,31,1,6
713,2017-01-31 07:00:00,2017-01-31 07:00:00,2017,1,31,1,7
714,2017-01-31 08:00:00,2017-01-31 08:00:00,2017,1,31,1,8
